Date,Customer,Customer-Address,Product Type,Gallon Qty,Actual Profit By Item,Actual Cost by item,Sales,Margin by Product,Unleaded cost,Clear Cost,Dyed Cost
1/6/2025,BUILDER'S FIRST SOURCE-LUMBER,"870 PAONIA  ST COLORADO SPRINGS, CO 80915",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),140,$39.20 ,$329.39 ,$368.59 ,$0.28 ,$302.25 ,$329.39 ,$329.06 
1/6/2025,BUILDER'S FIRST SOURCE-LUMBER,"870 PAONIA  ST COLORADO SPRINGS, CO 80915",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),46,$12.88 ,$108.12 ,$121.00 ,$0.28 ,$99.31 ,$108.23 ,$108.12 
1/6/2025,JM Eagle Co. (COD),"Michael Raushenbach 1742 E. Platteville Blvd. Pueblo West, CO  81007",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),83,$22.97 ,$189.75 ,$212.72 ,$0.28 ,$158.40 ,$188.10 ,$189.75 
1/6/2025,FREMONT PAVING UNITED COMPANIES,"839 MACKENZIE AVE PO BOX 841 CANON CITY, CO 81212",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),393,$227.94 ,$923.71 ,"$1,151.65 ",$0.58 ,$848.45 ,$924.65 ,$923.71 
1/6/2025,WEEMINUCHE CONSTRUCTION AUTHORITY,"PO BOX AA TOWAOC, CO 81334",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),801,$264.33 ,"$1,882.67 ","$2,147.00 ",$0.33 ,"$1,729.28 ","$1,884.59 ","$1,882.67 "
1/6/2025,FEDEX GROUND - PUEBLO,"FEDEX  GROUND 150 GREENHORN DRIVE PUEBLO, CO  81004",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),4,$3.24 ,$9.12 ,$12.36 ,$0.81 ,$7.68 ,$9.12 ,$9.20 
1/6/2025,NATIVE SUN MATERIALS,"3107 W COLORADO #312 COLO SPRINGS, CO 8090486834",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),245,$200.36 ,$563.50 ,$763.86 ,$0.82 ,$470.40 ,$558.60 ,$563.50 
1/6/2025,SUB 4 DEVELOPMENT COMPANY LLC,"2301 W BRADLEY AVE SUITE 1 CHAMPAIGN, IL 61821",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),3,$2.60 ,$7.05 ,$9.65 ,$0.87 ,$6.48 ,$7.06 ,$7.05 
1/6/2025,PETROLEUM TRADERS CORP,"P.O. BOX 2357 FT WAYNE, IN 46801-2357","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",150,$52.51 ,$323.84 ,$376.34 ,$0.35 ,$323.84 ,$352.92 ,$352.56 
1/6/2025,ALPINE DISPOSAL INC SVCS - MAIN,"1025 S EL PASO COLORADO SPRINGS, CO 80901",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),"1,706",$733.58 ,"$4,013.88 ","$4,747.46 ",$0.43 ,"$3,683.08 ","$4,013.88 ","$4,009.78 "
1/6/2025,SCHMIDT CONSTRUCTION,"ATTN: ACCOUNTS PAYABLE 2635 DELTA DRIVE COLORADO SPRINGS, CO 80916",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),"1,601",$768.48 ,"$3,766.83 ","$4,535.31 ",$0.48 ,"$3,456.40 ","$3,766.83 ","$3,762.99 "
1/6/2025,SCHMIDT CONSTRUCTION,"ATTN: ACCOUNTS PAYABLE 2635 DELTA DRIVE COLORADO SPRINGS, CO 80916",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),843,$404.64 ,"$1,981.39 ","$2,386.03 ",$0.48 ,"$1,819.95 ","$1,983.41 ","$1,981.39 "
1/6/2025,HPD ENTERPRISE INC.,"125 N. WAHSATCH COLORADO SPRINGS, CO 80903",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),65,$27.95 ,$152.78 ,$180.73 ,$0.43 ,$140.33 ,$152.93 ,$152.78 
1/6/2025,SUB 4 DEVELOPMENT COMPANY LLC,"2301 W BRADLEY AVE SUITE 1 CHAMPAIGN, IL 61821",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),1,$0.87 ,$2.35 ,$3.22 ,$0.87 ,$2.16 ,$2.35 ,$2.35 
1/6/2025,TARGET DISTRIBUTION CENTER T0554,"34800 UNITED AVE PUEBLO, CO 81001",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),340,$163.21 ,$799.14 ,$962.35 ,$0.48 ,$734.03 ,$799.95 ,$799.14 
1/6/2025,PETROLEUM TRADERS CORP,"P.O. BOX 2357 FT WAYNE, IN 46801-2357",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),781,$296.78 ,"$1,837.54 ","$2,134.32 ",$0.38 ,"$1,686.10 ","$1,837.54 ","$1,835.66 "
1/6/2025,PETROLEUM TRADERS CORP,"P.O. BOX 2357 FT WAYNE, IN 46801-2357",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),15,$5.70 ,$35.26 ,$40.96 ,$0.38 ,$32.38 ,$35.29 ,$35.26 
1/6/2025,ENDOSCOPY CENTERS OF COLORADO SPRINGS c/o,"c/o Colorado Asset Solutions 2940 N. Circle Drive Colorado Springs, CO 80909",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),190,$145.80 ,$446.58 ,$592.38 ,$0.77 ,$410.19 ,$447.03 ,$446.58 
1/6/2025,ARACO CIVIL LLC,"3380 ASTROZON BLVD. COLORADO SPRINGS, CO  80910",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),256,$71.68 ,$601.70 ,$673.38 ,$0.28 ,$552.68 ,$602.32 ,$601.70 
1/6/2025,KEMPTON CONSTRUCTION,"3125 GIL JOHNSON POINT COLO SPGS, CO  80922",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),526,$298.46 ,"$1,236.31 ","$1,534.77 ",$0.57 ,"$1,135.58 ","$1,237.57 ","$1,236.31 "
1/6/2025,PEYTON SCHOOL DISTRICT,"NUMBER 23-JT 13990 BRADSHAW RD PEYTON, CO 80831","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",206,$107.07 ,$444.73 ,$551.80 ,$0.52 ,$444.73 ,$484.68 ,$484.18 
1/6/2025,PEYTON SCHOOL DISTRICT,"NUMBER 23-JT 13990 BRADSHAW RD PEYTON, CO 80831",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),350,$379.26 ,$823.48 ,"$1,202.74 ",$1.08 ,$755.62 ,$823.48 ,$822.64 
1/6/2025,RED RIVER CIVIL,"19810 SPENCER RD PO BOX 535 PEYTON, CO 80831",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),100,$53.70 ,$235.28 ,$288.98 ,$0.54 ,$215.89 ,$235.28 ,$235.04 
1/6/2025,COLORADO SPRGS UTILITIES,"P.O. BOX 1103 MAIL CODE 929 COLORADO SPRINGS, CO 80947dr",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),13,$4.94 ,$30.56 ,$35.50 ,$0.38 ,$28.07 ,$30.59 ,$30.56 
1/6/2025,"5150 HOLDINGS/PAONIA, INC.","6275 Lake Shore Court Colorado Springs, CO 80915","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",197,$135.71 ,$378.24 ,$513.95 ,$0.69 ,$378.24 ,$449.16 ,$453.10 
1/6/2025,"5150 HOLDINGS/PAONIA, INC.","6275 Lake Shore Court Colorado Springs, CO 80915",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),850,$469.88 ,"$1,938.00 ","$2,407.88 ",$0.55 ,"$1,632.00 ","$1,938.00 ","$1,955.00 "
1/6/2025,"5150 HOLDINGS/PAONIA, INC.","6275 Lake Shore Court Colorado Springs, CO 80915",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),357,$189.35 ,$821.10 ,"$1,010.45 ",$0.53 ,$685.44 ,$813.96 ,$821.10 
1/6/2025,TIMBERLINE LANDSCAPING (T155),"INC 8110 OPPORTUNITY VIEW COLORADO SPRINGS, CO 80939","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)","1,228",$270.16 ,"$2,651.13 ","$2,921.29 ",$0.22 ,"$2,651.13 ","$2,889.24 ","$2,886.29 "
1/6/2025,TIMBERLINE LANDSCAPING (T155),"INC 8110 OPPORTUNITY VIEW COLORADO SPRINGS, CO 80939",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),151,$34.73 ,$354.91 ,$389.64 ,$0.23 ,$325.99 ,$355.27 ,$354.91 
1/6/2025,FRAZEE CONSTRUCTION CO,"2875 E. LAS VEGAS COLORADO SPRINGS, CO 80906",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),332,$126.16 ,$780.33 ,$906.49 ,$0.38 ,$716.75 ,$781.13 ,$780.33 
1/6/2025,COLORADO SPRGS UTILITIES,"P.O. BOX 1103 MAIL CODE 929 COLORADO SPRINGS, CO 80947dr",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),39,$14.82 ,$91.67 ,$106.49 ,$0.38 ,$84.20 ,$91.76 ,$91.67 
1/6/2025,COLORADO INDUST.RECYCLING,"2730 EAST LAS VEGAS DAVE KOSCOVE COLORADO SPRINGS, CO 80906","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",143,$0.98 ,$308.72 ,$309.70 ,$0.01 ,$308.72 ,$336.45 ,$336.11 
1/6/2025,COLORADO INDUST.RECYCLING,"2730 EAST LAS VEGAS DAVE KOSCOVE COLORADO SPRINGS, CO 80906",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),391,$45.94 ,$919.01 ,$964.95 ,$0.12 ,$844.13 ,$919.94 ,$919.01 
1/6/2025,EVRAZ,"2690 E LAS VEGAS ST COLORADO SPRINGS, CO 80906",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),434,$143.22 ,"$1,021.12 ","$1,164.34 ",$0.33 ,$936.96 ,"$1,021.12 ","$1,020.07 "
1/6/2025,EVRAZ,"2690 E LAS VEGAS ST COLORADO SPRINGS, CO 80906",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),350,$115.50 ,$822.64 ,$938.14 ,$0.33 ,$755.62 ,$823.48 ,$822.64 
1/6/2025,RELIABLE SANITATION ***,"2239 COMMERCIAL BLVD COLORADO SPRINGS, CO 80906",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),274,$147.14 ,$644.67 ,$791.81 ,$0.54 ,$591.54 ,$644.67 ,$644.01 
1/6/2025,CHEYENNE MOUNTAIN RESORT,"& COUNTRY CLUB OF COLO. 3225 BROADMOOR VALLEY RD. COLORADO SPRINGS, CO 80906","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",401,$242.86 ,$769.92 ,"$1,012.78 ",$0.61 ,$769.92 ,$914.28 ,$922.30 
1/6/2025,CHEYENNE MOUNTAIN RESORT,"& COUNTRY CLUB OF COLO. 3225 BROADMOOR VALLEY RD. COLORADO SPRINGS, CO 80906",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),258,$146.49 ,$593.40 ,$739.89 ,$0.57 ,$495.36 ,$588.24 ,$593.40 
1/6/2025,GEOCYCLE LLC,"PO #5500014140 P.O. BOX 300 CONCORD, ON CANADA L4K 186, ON",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),74,$64.19 ,$173.93 ,$238.12 ,$0.87 ,$159.76 ,$174.11 ,$173.93 
1/6/2025,COLORADO SPGS AIRPORT FLEET,"ATTN: Doug Eacker 7770 MILTON E. PROBY PKWY COLORADO SPRINGS, CO 80916","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)","1,000",$296.74 ,"$2,158.90 ","$2,455.64 ",$0.30 ,"$2,158.90 ","$2,352.80 ","$2,350.40 "
1/6/2025,COLORADO SPGS AIRPORT FLEET,"ATTN: Doug Eacker 7770 MILTON E. PROBY PKWY COLORADO SPRINGS, CO 80916",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"1,500",$671.12 ,"$3,525.60 ","$4,196.72 ",$0.45 ,"$3,238.35 ","$3,529.20 ","$3,525.60 "
1/6/2025,TWO MEN AND A TRUCK,"ERIC ST. PIERRE 3220 FILLMORE RIDGE HEIGHTS COLORADO SPRINGS, CO 80907","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",7,$2.45 ,$15.11 ,$17.56 ,$0.35 ,$15.11 ,$16.47 ,$16.45 
1/6/2025,TWO MEN AND A TRUCK,"ERIC ST. PIERRE 3220 FILLMORE RIDGE HEIGHTS COLORADO SPRINGS, CO 80907",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),168,$63.84 ,$395.27 ,$459.11 ,$0.38 ,$362.70 ,$395.27 ,$394.87 
1/6/2025,COLORADO SPRGS UTILITIES,"P.O. BOX 1103 MAIL CODE 929 COLORADO SPRINGS, CO 80947dr",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),24,$9.12 ,$56.41 ,$65.53 ,$0.38 ,$51.81 ,$56.47 ,$56.41 
1/6/2025,FRAZEE CONSTRUCTION CO,"2875 E. LAS VEGAS COLORADO SPRINGS, CO 80906","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",177,$44.25 ,$382.13 ,$426.38 ,$0.25 ,$382.13 ,$416.45 ,$416.02 
1/6/2025,FRAZEE CONSTRUCTION CO,"2875 E. LAS VEGAS COLORADO SPRINGS, CO 80906",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),208,$79.04 ,$489.38 ,$568.42 ,$0.38 ,$449.05 ,$489.38 ,$488.88 
1/6/2025,FRAZEE CONSTRUCTION CO,"2875 E. LAS VEGAS COLORADO SPRINGS, CO 80906",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),888,$337.44 ,"$2,087.16 ","$2,424.60 ",$0.38 ,"$1,917.10 ","$2,089.29 ","$2,087.16 "
1/6/2025,ELLICOTT SCHOOL DIST. 22,"322 S ELLICOTT HWY CALHAN, CO 808088838","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",159,$66.73 ,$343.27 ,$410.00 ,$0.42 ,$343.27 ,$374.10 ,$373.71 
1/6/2025,ELLICOTT SCHOOL DIST. 22,"322 S ELLICOTT HWY CALHAN, CO 808088838",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),650,$368.82 ,"$1,527.76 ","$1,896.58 ",$0.57 ,"$1,403.29 ","$1,529.32 ","$1,527.76 "
1/6/2025,MCUNDERGROUND LLC,"ANTHONY MCCLURE 1304 N ACADEMY BLVD. SUITE 100 COLORADO SPRINGS, CO 80909",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),657,$269.25 ,"$1,497.96 ","$1,767.21 ",$0.41 ,"$1,261.44 ","$1,497.96 ","$1,511.10 "
1/6/2025,MCUNDERGROUND LLC,"ANTHONY MCCLURE 1304 N ACADEMY BLVD. SUITE 100 COLORADO SPRINGS, CO 80909",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),132,$68.35 ,$303.60 ,$371.95 ,$0.52 ,$253.44 ,$300.96 ,$303.60 
1/6/2025,HARDING NURSERY,"721 NORTH POWERS BLVD. COLORADO SPRINGS, CO 80915","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",103,$88.13 ,$197.76 ,$285.89 ,$0.86 ,$197.76 ,$234.84 ,$236.90 
1/6/2025,HARDING NURSERY,"721 NORTH POWERS BLVD. COLORADO SPRINGS, CO 80915",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),43,$30.52 ,$98.04 ,$128.56 ,$0.71 ,$82.56 ,$98.04 ,$98.90 
1/6/2025,HARDING NURSERY,"721 NORTH POWERS BLVD. COLORADO SPRINGS, CO 80915",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),73,$59.70 ,$167.90 ,$227.60 ,$0.82 ,$140.16 ,$166.44 ,$167.90 
1/6/2025,INFINITE DISPOSAL,"1809 N CIRCLE DR COLORADO SPRINGS, CO 80909",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),"1,341",$308.43 ,"$3,155.10 ","$3,463.53 ",$0.23 ,"$2,895.08 ","$3,155.10 ","$3,151.89 "
1/6/2025,TAYLOR FARMS COLORADO,"890 N. NEWPORT ROAD COLORADO SPRINGS, CO 80916",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),157,$84.31 ,$369.39 ,$453.70 ,$0.54 ,$338.95 ,$369.39 ,$369.01 
1/6/2025,CITY OF CS FLEET MNG.,FLEET MANAGEMENT PO BX 1575,#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),27,$9.41 ,$63.46 ,$72.87 ,$0.35 ,$58.29 ,$63.53 ,$63.46 
1/6/2025,CITY OF CS FLEET MNG.,FLEET MANAGEMENT PO BX 1575,#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),172,$60.02 ,$404.27 ,$464.29 ,$0.35 ,$371.33 ,$404.68 ,$404.27 
1/6/2025,CITY OF CS FLEET MNG.,FLEET MANAGEMENT PO BX 1575,#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),134,$46.76 ,$314.95 ,$361.71 ,$0.35 ,$289.29 ,$315.28 ,$314.95 
1/6/2025,JM Eagle Co. (COD),"Michael Raushenbach 1742 E. Platteville Blvd. Pueblo West, CO  81007",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),83,$22.97 ,$189.75 ,$212.72 ,$0.28 ,$158.40 ,$188.10 ,$189.75 
1/7/2025,ALPINE DISPOSAL INC SVCS - MAIN,"1025 S EL PASO COLORADO SPRINGS, CO 80901",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),"1,338",$441.54 ,"$3,122.49 ","$3,564.03 ",$0.33 ,"$2,854.22 ","$3,122.49 ","$3,120.08 "
1/7/2025,J.E. DUNN CONSTRUCTION CO,"ATTN: ACCOUNTS PAYABLE 1001 LOCUST KANSAS CITY, MO 6410613241",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),100,$38.00 ,$233.19 ,$271.19 ,$0.38 ,$213.32 ,$233.37 ,$233.19 
1/7/2025,KIRA,"8120 EDGERTON DRIVE USAF ACADEMY, CO  80840","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",413,$103.25 ,$881.01 ,$984.26 ,$0.25 ,$881.01 ,$963.82 ,$963.07 
1/7/2025,STRATMOOR HILLS WATER,"AND SANITATION DISTRICTS 1811 B STREET COLORADO SPRINGS, CO 80906","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",130,$106.03 ,$254.80 ,$360.83 ,$0.82 ,$254.80 ,$296.40 ,$297.70 
1/7/2025,STRATMOOR HILLS WATER,"AND SANITATION DISTRICTS 1811 B STREET COLORADO SPRINGS, CO 80906",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),91,$64.59 ,$207.48 ,$272.07 ,$0.71 ,$178.36 ,$207.48 ,$208.39 
1/7/2025,FINSTERWALD IRRIGATION,"2232 WEST UINTAH COLO SPGS, CO 80904","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",120,$97.88 ,$235.20 ,$333.08 ,$0.82 ,$235.20 ,$273.60 ,$274.80 
1/7/2025,FINSTERWALD IRRIGATION,"2232 WEST UINTAH COLO SPGS, CO 80904",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),80,$56.78 ,$182.40 ,$239.18 ,$0.71 ,$156.80 ,$182.40 ,$183.20 
1/7/2025,PETROLEUM TRADERS CORP,"P.O. BOX 2357 FT WAYNE, IN 46801-2357",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),45,$17.10 ,$105.02 ,$122.12 ,$0.38 ,$95.99 ,$105.02 ,$104.94 
1/7/2025,PETROLEUM TRADERS CORP,"P.O. BOX 2357 FT WAYNE, IN 46801-2357",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),17,$6.46 ,$39.64 ,$46.10 ,$0.38 ,$36.26 ,$39.67 ,$39.64 
1/7/2025,BOBCAT OF THE ROCKIES,"579 ENTERPRISE DR PUEBLO WEST, CO 81007",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),537,$254.05 ,"$1,229.73 ","$1,483.78 ",$0.47 ,"$1,052.52 ","$1,224.36 ","$1,229.73 "
1/7/2025,SITE ONE LANDSCAPING,"650 STEPHENSON HWY TROY, MI  48071",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"2,016",$866.88 ,"$4,701.11 ","$5,567.99 ",$0.43 ,"$4,300.53 ","$4,704.74 ","$4,701.11 "
1/7/2025,"MODERN TRANSPORT SOLUTIONS, INC","3439 N 80th St Mesa, AZ 85207",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),"4,007","$1,361.62 ","$9,135.96 ","$10,497.58 ",$0.34 ,"$7,853.72 ","$9,135.96 ","$9,176.03 "
1/7/2025,TIMBERLINE LANDSCAPING (T155),"INC 8110 OPPORTUNITY VIEW COLORADO SPRINGS, CO 80939",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),500,$114.99 ,"$1,165.95 ","$1,280.94 ",$0.23 ,"$1,066.60 ","$1,166.85 ","$1,165.95 "
1/7/2025,COLORADO SPRGS UTILITIES,"P.O. BOX 1103 MAIL CODE 929 COLORADO SPRINGS, CO 80947dr",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),91,$34.58 ,$212.20 ,$246.78 ,$0.38 ,$194.12 ,$212.37 ,$212.20 
1/7/2025,CITY OF CS FLEET MNG.,FLEET MANAGEMENT PO BX 1575,#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),29,$10.12 ,$67.63 ,$77.75 ,$0.35 ,$61.86 ,$67.68 ,$67.63 
1/7/2025,RANDY'S HIGH COUNTRY,"TOWING  *** 1205 E LAS VEGAS STREET COLORADO SPRINGS, CO 80903",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),416,$108.08 ,$948.48 ,"$1,056.56 ",$0.26 ,$815.36 ,$948.48 ,$952.64 
1/7/2025,KIEWIT INFRASTRUCTURE,"10055 TRAINSTATION CIR LONE TREE, CO 80124",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),274,$158.95 ,$639.43 ,$798.38 ,$0.58 ,$584.50 ,$639.43 ,$638.94 
1/7/2025,NARANJO CIVIL CONSTRUCTORS INC,"JERRY NARANJO 627 27TH ST GARDEN CITY, CO 80631",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),323,$138.89 ,$753.20 ,$892.09 ,$0.43 ,$689.02 ,$753.79 ,$753.20 
1/7/2025,COLORADO SPRGS UTILITIES,"P.O. BOX 1103 MAIL CODE 929 COLORADO SPRINGS, CO 80947dr",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),225,$85.50 ,$524.68 ,$610.18 ,$0.38 ,$479.97 ,$525.08 ,$524.68 
1/7/2025,HOLLAMBYS PROFESSIONAL DESIGN LLC/Summit,"RYAN HOLLAMBY 10833 TORREYS PEAK WAY PEYTON, CO 80831","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",503,$259.37 ,$985.88 ,"$1,245.25 ",$0.52 ,$985.88 ,"$1,146.84 ","$1,151.87 "
1/7/2025,HOLLAMBYS PROFESSIONAL DESIGN LLC/Summit,"RYAN HOLLAMBY 10833 TORREYS PEAK WAY PEYTON, CO 80831",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),359,$189.48 ,$822.11 ,"$1,011.59 ",$0.53 ,$703.64 ,$818.52 ,$822.11 
1/7/2025,ALPINE DISPOSAL INC - TRSF STATION,"PO BOX 1207 COLORADO SPRINGS, CO 80901",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),148,$48.84 ,$345.39 ,$394.23 ,$0.33 ,$315.71 ,$345.39 ,$345.12 
1/7/2025,ALPINE DISPOSAL INC - TRSF STATION,"PO BOX 1207 COLORADO SPRINGS, CO 80901",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),208,$68.64 ,$485.04 ,$553.68 ,$0.33 ,$443.71 ,$485.41 ,$485.04 
1/7/2025,FEDEX GROUND - CS (TROY HILL),"FEDEX  GROUND 125 N TROY HILL RD COLO SPGS, CO 80916",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),29,$23.48 ,$66.12 ,$89.60 ,$0.81 ,$56.84 ,$66.12 ,$66.41 
1/7/2025,SUNFLOWER LANDSCAPES,"DUSTIN HAMILTON 6825 SILVER POND HEIGHTS COLORADO SPRINGS, CO 80908","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",385,$151.09 ,$821.28 ,$972.37 ,$0.39 ,$821.28 ,$898.47 ,$897.78 
1/7/2025,SUNFLOWER LANDSCAPES,"DUSTIN HAMILTON 6825 SILVER POND HEIGHTS COLORADO SPRINGS, CO 80908",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),210,$85.28 ,$490.08 ,$575.36 ,$0.41 ,$447.97 ,$490.08 ,$489.70 
1/7/2025,KIEWIT INFRASTRUCTURE,"10055 TRAINSTATION CIR LONE TREE, CO 80124",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),414,$240.61 ,$965.41 ,"$1,206.02 ",$0.58 ,$883.14 ,$966.15 ,$965.41 
1/7/2025,RMS CRANES,"1961 E 64th AVE DENVER, CO 80229",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),890,$364.73 ,"$2,029.20 ","$2,393.93 ",$0.41 ,"$1,744.40 ","$2,029.20 ","$2,038.10 "
1/7/2025,HCD INC.,"1310 FORD ST. COLORADO SPRINGS, CO 80915",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),266,$114.38 ,$620.76 ,$735.14 ,$0.43 ,$567.43 ,$620.76 ,$620.29 
1/7/2025,HCD INC.,"1310 FORD ST. COLORADO SPRINGS, CO 80915",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),149,$64.07 ,$347.45 ,$411.52 ,$0.43 ,$317.85 ,$347.72 ,$347.45 
1/7/2025,"OMAHA TRACK, INC.","12930 I STREET OMAHA, NE 68137",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),434,$208.32 ,"$1,012.04 ","$1,220.36 ",$0.48 ,$925.81 ,"$1,012.83 ","$1,012.04 "
1/7/2025,LEAN SITE SERVICES (COD),"BRANDON MARTIN 100 MAIN ST SW SUITE 208 GAINESVILLE, GA 30501",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),33,$30.62 ,$75.57 ,$106.19 ,$0.93 ,$64.68 ,$75.24 ,$75.57 
1/7/2025,WEATHERCRAFT ROOFING,"JOHN FLEMING PO BOX 16039 COLORADO SPRINGS, CO 80935","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",149,$77.96 ,$292.04 ,$370.00 ,$0.52 ,$292.04 ,$339.72 ,$341.21 
